,Medicine,Physical Exercise,Ext Temperature,Color MCGDM,Weight MCGDM,Color FCS,MV FCS
225,10,30,14,Red,0.3506974190024297,Orange,0.36000000000000004
226,10,30,16,Red,0.34747817973365985,Orange,0.4400000000000001
227,10,30,18,Red,0.3442153851362674,Orange,0.5200000000000001
228,10,36,12,Red,0.3509845620603309,Orange,0.37142857142857133
229,10,36,14,Red,0.34788796014631,Orange,0.4285714285714287
230,10,36,16,Red,0.3447470027000993,Orange,0.4857142857142858
231,10,42,0,Red,0.3518589591214785,Orange,0.36000000000000004
232,10,42,2,Red,0.3518589591214785,Orange,0.36000000000000004
233,10,42,4,Red,0.3518589591214785,Orange,0.36000000000000004
234,10,42,6,Red,0.3518589591214785,Orange,0.36000000000000004
235,10,42,8,Red,0.3518589591214785,Orange,0.36000000000000004
236,10,42,10,Red,0.3518589591214785,Orange,0.36000000000000004
237,10,42,12,Red,0.3484081906699436,Orange,0.4285714285714286
238,10,42,14,Red,0.3451932676000022,Orange,0.4666666666666667
239,10,42,16,Red,0.3421264649420799,Orange,0.5111111111111113
240,10,48,0,Red,0.3492261307465847,Orange,0.4400000000000001
241,10,48,2,Red,0.3492261307465847,Orange,0.4400000000000001
242,10,48,4,Red,0.3492261307465847,Orange,0.4400000000000001
243,10,48,6,Red,0.3492261307465847,Orange,0.4400000000000001
244,10,48,8,Red,0.3492261307465847,Orange,0.4400000000000001
245,10,48,10,Red,0.3492261307465847,Orange,0.4400000000000001
246,10,48,12,Red,0.3457916814338886,Orange,0.4857142857142857
247,10,48,14,Red,0.3425903718979877,Orange,0.5111111111111113
248,10,54,0,Red,0.3465534813676616,Orange,0.5200000000000001
249,10,54,2,Red,0.3465534813676616,Orange,0.5200000000000001
250,10,54,4,Red,0.3465534813676616,Orange,0.5200000000000001
251,10,54,6,Red,0.3465534813676616,Orange,0.5200000000000001
252,10,54,8,Red,0.3465534813676616,Orange,0.5200000000000001
253,10,54,10,Red,0.3465534813676616,Orange,0.5200000000000001
254,10,54,12,Red,0.34313377682060664,Orange,0.5428571428571429
255,10,60,0,Red,0.3438397409142977,Orange,0.6000000000000001
256,10,60,2,Red,0.3438397409142977,Orange,0.6000000000000001
257,10,60,4,Red,0.3438397409142977,Orange,0.6000000000000001
258,10,60,6,Red,0.3438397409142977,Orange,0.6000000000000001
259,10,60,8,Red,0.3438397409142977,Orange,0.6000000000000001
260,10,60,10,Red,0.3438397409142977,Orange,0.6000000000000001
261,10,66,0,Red,0.3438397409142977,Orange,0.6000000000000001
262,10,66,2,Red,0.3438397409142977,Orange,0.6000000000000001
263,10,66,4,Red,0.3438397409142977,Orange,0.6000000000000001
264,10,66,6,Red,0.3438397409142977,Orange,0.6000000000000001
265,10,66,8,Red,0.3438397409142977,Orange,0.6000000000000001
266,10,66,10,Red,0.3438397409142977,Orange,0.6000000000000001
267,10,72,0,Red,0.3438397409142977,Orange,0.6000000000000001
268,10,72,2,Red,0.3438397409142977,Orange,0.6000000000000001
269,10,72,4,Red,0.3438397409142977,Orange,0.6000000000000001
270,10,72,6,Red,0.3438397409142977,Orange,0.6000000000000001
271,10,72,8,Red,0.3438397409142977,Orange,0.6000000000000001
272,10,72,10,Red,0.3438397409142977,Orange,0.6000000000000001
273,10,78,0,Red,0.3438397409142977,Orange,0.6000000000000001
274,10,78,2,Red,0.3438397409142977,Orange,0.6000000000000001
275,10,78,4,Red,0.3438397409142977,Orange,0.6000000000000001
276,10,78,6,Red,0.3438397409142977,Orange,0.6000000000000001
277,10,78,8,Red,0.3438397409142977,Orange,0.6000000000000001
278,10,78,10,Red,0.3438397409142977,Orange,0.6000000000000001
279,10,84,0,Red,0.3438397409142977,Orange,0.6000000000000001
280,10,84,2,Red,0.3438397409142977,Orange,0.6000000000000001
281,10,84,4,Red,0.3438397409142977,Orange,0.6000000000000001
282,10,84,6,Red,0.3438397409142977,Orange,0.6000000000000001
283,10,84,8,Red,0.3438397409142977,Orange,0.6000000000000001
284,10,84,10,Red,0.3438397409142977,Orange,0.6000000000000001
285,10,90,0,Red,0.3438397409142977,Orange,0.6000000000000001
286,10,90,2,Red,0.3438397409142977,Orange,0.6000000000000001
287,10,90,4,Red,0.3438397409142977,Orange,0.6000000000000001
288,10,90,6,Red,0.3438397409142977,Orange,0.6000000000000001
289,10,90,8,Red,0.3438397409142977,Orange,0.6000000000000001
290,10,90,10,Red,0.3438397409142977,Orange,0.6000000000000001
291,10,96,0,Red,0.3438397409142977,Orange,0.6000000000000001
292,10,96,2,Red,0.3438397409142977,Orange,0.6000000000000001
293,10,96,4,Red,0.3438397409142977,Orange,0.6000000000000001
294,10,96,6,Red,0.3438397409142977,Orange,0.6000000000000001
295,10,96,8,Red,0.3438397409142977,Orange,0.6000000000000001
296,10,96,10,Red,0.3438397409142977,Orange,0.6000000000000001
297,10,102,0,Red,0.3438397409142977,Orange,0.6000000000000001
298,10,102,2,Red,0.3438397409142977,Orange,0.6000000000000001
299,10,102,4,Red,0.3438397409142977,Orange,0.6000000000000001
300,10,102,6,Red,0.3438397409142977,Orange,0.6000000000000001
301,10,102,8,Red,0.3438397409142977,Orange,0.6000000000000001
302,10,102,10,Red,0.3438397409142977,Orange,0.6000000000000001
303,10,108,0,Red,0.3438397409142977,Orange,0.6000000000000001
304,10,108,2,Red,0.3438397409142977,Orange,0.6000000000000001
305,10,108,4,Red,0.3438397409142977,Orange,0.6000000000000001
306,10,108,6,Red,0.3438397409142977,Orange,0.6000000000000001
307,10,108,8,Red,0.3438397409142977,Orange,0.6000000000000001
308,10,108,10,Red,0.3438397409142977,Orange,0.6000000000000001
309,10,114,0,Red,0.3438397409142977,Orange,0.6000000000000001
310,10,114,2,Red,0.3438397409142977,Orange,0.6000000000000001
311,10,114,4,Red,0.3438397409142977,Orange,0.6000000000000001
312,10,114,6,Red,0.3438397409142977,Orange,0.6000000000000001
313,10,114,8,Red,0.3438397409142977,Orange,0.6000000000000001
314,10,114,10,Red,0.3438397409142977,Orange,0.6000000000000001
315,15,18,16,Red,0.3572935036856673,Orange,0.3333333333333333
316,15,18,18,Red,0.35376487102437243,Orange,0.4000000000000001
317,15,18,20,Red,0.3499641556227075,Orange,0.4857142857142859
318,15,18,22,Red,0.3508273377099593,Orange,0.4666666666666667
319,15,18,24,Red,0.3515178575842904,Orange,0.4545454545454546
320,15,18,26,Red,0.3515178575842904,Orange,0.4545454545454546
321,15,18,28,Red,0.3516617161372673,Orange,0.4400000000000001
322,15,18,30,Red,0.3499641556227075,Orange,0.4857142857142859
323,15,18,32,Red,0.3499641556227075,Orange,0.4857142857142859
324,15,18,34,Red,0.3499641556227075,Orange,0.4857142857142859
325,15,18,36,Red,0.3499641556227075,Orange,0.4857142857142859
326,15,18,38,Red,0.3499641556227075,Orange,0.4857142857142859
327,15,24,14,Red,0.3506974190024297,Orange,0.36000000000000004
328,15,24,16,Red,0.34747817973365985,Orange,0.4400000000000001
329,15,24,18,Red,0.3442153851362674,Orange,0.5200000000000001
330,15,30,14,Red,0.3506974190024297,Orange,0.36000000000000004
331,15,30,16,Red,0.34747817973365985,Orange,0.4400000000000001
332,15,30,18,Red,0.3442153851362674,Orange,0.5200000000000001
333,15,36,12,Red,0.3509845620603309,Orange,0.37142857142857133
334,15,36,14,Red,0.34788796014631,Orange,0.4285714285714287
335,15,36,16,Red,0.3447470027000993,Orange,0.4857142857142858
336,15,42,0,Red,0.3518589591214785,Orange,0.36000000000000004
337,15,42,2,Red,0.3518589591214785,Orange,0.36000000000000004
338,15,42,4,Red,0.3518589591214785,Orange,0.36000000000000004
339,15,42,6,Red,0.3518589591214785,Orange,0.36000000000000004
340,15,42,8,Red,0.3518589591214785,Orange,0.36000000000000004
341,15,42,10,Red,0.3518589591214785,Orange,0.36000000000000004
342,15,42,12,Red,0.3484081906699436,Orange,0.4285714285714286
343,15,42,14,Red,0.3451932676000022,Orange,0.4666666666666667
344,15,42,16,Red,0.3421264649420799,Orange,0.5111111111111113
345,15,48,0,Red,0.3492261307465847,Orange,0.4400000000000001
346,15,48,2,Red,0.3492261307465847,Orange,0.4400000000000001
347,15,48,4,Red,0.3492261307465847,Orange,0.4400000000000001
348,15,48,6,Red,0.3492261307465847,Orange,0.4400000000000001
349,15,48,8,Red,0.3492261307465847,Orange,0.4400000000000001
350,15,48,10,Red,0.3492261307465847,Orange,0.4400000000000001
351,15,48,12,Red,0.3457916814338886,Orange,0.4857142857142857
352,15,48,14,Red,0.3425903718979877,Orange,0.5111111111111113
353,15,54,0,Red,0.3465534813676616,Orange,0.5200000000000001
354,15,54,2,Red,0.3465534813676616,Orange,0.5200000000000001
355,15,54,4,Red,0.3465534813676616,Orange,0.5200000000000001
356,15,54,6,Red,0.3465534813676616,Orange,0.5200000000000001
357,15,54,8,Red,0.3465534813676616,Orange,0.5200000000000001
358,15,54,10,Red,0.3465534813676616,Orange,0.5200000000000001
359,15,54,12,Red,0.34313377682060664,Orange,0.5428571428571429
360,15,60,0,Red,0.3438397409142977,Orange,0.6000000000000001
361,15,60,2,Red,0.3438397409142977,Orange,0.6000000000000001
362,15,60,4,Red,0.3438397409142977,Orange,0.6000000000000001
363,15,60,6,Red,0.3438397409142977,Orange,0.6000000000000001
364,15,60,8,Red,0.3438397409142977,Orange,0.6000000000000001
365,15,60,10,Red,0.3438397409142977,Orange,0.6000000000000001
366,15,66,0,Red,0.3438397409142977,Orange,0.6000000000000001
367,15,66,2,Red,0.3438397409142977,Orange,0.6000000000000001
368,15,66,4,Red,0.3438397409142977,Orange,0.6000000000000001
369,15,66,6,Red,0.3438397409142977,Orange,0.6000000000000001
370,15,66,8,Red,0.3438397409142977,Orange,0.6000000000000001
371,15,66,10,Red,0.3438397409142977,Orange,0.6000000000000001
372,15,72,0,Red,0.3438397409142977,Orange,0.6000000000000001
373,15,72,2,Red,0.3438397409142977,Orange,0.6000000000000001
374,15,72,4,Red,0.3438397409142977,Orange,0.6000000000000001
375,15,72,6,Red,0.3438397409142977,Orange,0.6000000000000001
376,15,72,8,Red,0.3438397409142977,Orange,0.6000000000000001
377,15,72,10,Red,0.3438397409142977,Orange,0.6000000000000001
378,15,78,0,Red,0.3438397409142977,Orange,0.6000000000000001
379,15,78,2,Red,0.3438397409142977,Orange,0.6000000000000001
380,15,78,4,Red,0.3438397409142977,Orange,0.6000000000000001
381,15,78,6,Red,0.3438397409142977,Orange,0.6000000000000001
382,15,78,8,Red,0.3438397409142977,Orange,0.6000000000000001
383,15,78,10,Red,0.3438397409142977,Orange,0.6000000000000001
384,15,84,0,Red,0.3438397409142977,Orange,0.6000000000000001
385,15,84,2,Red,0.3438397409142977,Orange,0.6000000000000001
386,15,84,4,Red,0.3438397409142977,Orange,0.6000000000000001
387,15,84,6,Red,0.3438397409142977,Orange,0.6000000000000001
388,15,84,8,Red,0.3438397409142977,Orange,0.6000000000000001
389,15,84,10,Red,0.3438397409142977,Orange,0.6000000000000001
390,15,90,0,Red,0.3438397409142977,Orange,0.6000000000000001
391,15,90,2,Red,0.3438397409142977,Orange,0.6000000000000001
392,15,90,4,Red,0.3438397409142977,Orange,0.6000000000000001
393,15,90,6,Red,0.3438397409142977,Orange,0.6000000000000001
394,15,90,8,Red,0.3438397409142977,Orange,0.6000000000000001
395,15,90,10,Red,0.3438397409142977,Orange,0.6000000000000001
396,15,96,0,Red,0.3438397409142977,Orange,0.6000000000000001
397,15,96,2,Red,0.3438397409142977,Orange,0.6000000000000001
398,15,96,4,Red,0.3438397409142977,Orange,0.6000000000000001
399,15,96,6,Red,0.3438397409142977,Orange,0.6000000000000001
400,15,96,8,Red,0.3438397409142977,Orange,0.6000000000000001
401,15,96,10,Red,0.3438397409142977,Orange,0.6000000000000001
402,15,102,0,Red,0.3438397409142977,Orange,0.6000000000000001
403,15,102,2,Red,0.3438397409142977,Orange,0.6000000000000001
404,15,102,4,Red,0.3438397409142977,Orange,0.6000000000000001
405,15,102,6,Red,0.3438397409142977,Orange,0.6000000000000001
406,15,102,8,Red,0.3438397409142977,Orange,0.6000000000000001
407,15,102,10,Red,0.3438397409142977,Orange,0.6000000000000001
408,15,108,0,Red,0.3438397409142977,Orange,0.6000000000000001
409,15,108,2,Red,0.3438397409142977,Orange,0.6000000000000001
410,15,108,4,Red,0.3438397409142977,Orange,0.6000000000000001
411,15,108,6,Red,0.3438397409142977,Orange,0.6000000000000001
412,15,108,8,Red,0.3438397409142977,Orange,0.6000000000000001
413,15,108,10,Red,0.3438397409142977,Orange,0.6000000000000001
414,15,114,0,Red,0.3438397409142977,Orange,0.6000000000000001
415,15,114,2,Red,0.3438397409142977,Orange,0.6000000000000001
416,15,114,4,Red,0.3438397409142977,Orange,0.6000000000000001
417,15,114,6,Red,0.3438397409142977,Orange,0.6000000000000001
418,15,114,8,Red,0.3438397409142977,Orange,0.6000000000000001
419,15,114,10,Red,0.3438397409142977,Orange,0.6000000000000001
420,20,18,16,Red,0.3572935036856673,Orange,0.3333333333333333
421,20,18,18,Red,0.35376487102437243,Orange,0.4000000000000001
422,20,18,20,Red,0.3499641556227075,Orange,0.4857142857142859
423,20,18,22,Red,0.3508273377099593,Orange,0.4666666666666667
424,20,18,24,Red,0.3515178575842904,Orange,0.4545454545454546
425,20,18,26,Red,0.3515178575842904,Orange,0.4545454545454546
426,20,18,28,Red,0.3516617161372673,Orange,0.4400000000000001
427,20,18,30,Red,0.3499641556227075,Orange,0.4857142857142859
428,20,18,32,Red,0.3499641556227075,Orange,0.4857142857142859
429,20,18,34,Red,0.3499641556227075,Orange,0.4857142857142859
430,20,18,36,Red,0.3499641556227075,Orange,0.4857142857142859
431,20,18,38,Red,0.3499641556227075,Orange,0.4857142857142859
432,20,24,14,Red,0.3506974190024297,Orange,0.36000000000000004
433,20,24,16,Red,0.34747817973365985,Orange,0.4400000000000001
434,20,24,18,Red,0.3442153851362674,Orange,0.5200000000000001
435,20,30,14,Red,0.3506974190024297,Orange,0.36000000000000004
436,20,30,16,Red,0.34747817973365985,Orange,0.4400000000000001
437,20,30,18,Red,0.3442153851362674,Orange,0.5200000000000001
438,20,36,12,Red,0.3509845620603309,Orange,0.37142857142857133
439,20,36,14,Red,0.34788796014631,Orange,0.4285714285714287
440,20,36,16,Red,0.3447470027000993,Orange,0.4857142857142858
441,20,42,0,Red,0.3518589591214785,Orange,0.36000000000000004
442,20,42,2,Red,0.3518589591214785,Orange,0.36000000000000004
443,20,42,4,Red,0.3518589591214785,Orange,0.36000000000000004
444,20,42,6,Red,0.3518589591214785,Orange,0.36000000000000004
445,20,42,8,Red,0.3518589591214785,Orange,0.36000000000000004
446,20,42,10,Red,0.3518589591214785,Orange,0.36000000000000004
447,20,42,12,Red,0.3484081906699436,Orange,0.4285714285714286
448,20,42,14,Red,0.3451932676000022,Orange,0.4666666666666667
449,20,42,16,Red,0.3421264649420799,Orange,0.5111111111111113
450,20,48,0,Red,0.3492261307465847,Orange,0.4400000000000001
451,20,48,2,Red,0.3492261307465847,Orange,0.4400000000000001
452,20,48,4,Red,0.3492261307465847,Orange,0.4400000000000001
453,20,48,6,Red,0.3492261307465847,Orange,0.4400000000000001
454,20,48,8,Red,0.3492261307465847,Orange,0.4400000000000001
455,20,48,10,Red,0.3492261307465847,Orange,0.4400000000000001
456,20,48,12,Red,0.3457916814338886,Orange,0.4857142857142857
457,20,48,14,Red,0.3425903718979877,Orange,0.5111111111111113
458,20,54,0,Red,0.3465534813676616,Orange,0.5200000000000001
459,20,54,2,Red,0.3465534813676616,Orange,0.5200000000000001
460,20,54,4,Red,0.3465534813676616,Orange,0.5200000000000001
461,20,54,6,Red,0.3465534813676616,Orange,0.5200000000000001
462,20,54,8,Red,0.3465534813676616,Orange,0.5200000000000001
463,20,54,10,Red,0.3465534813676616,Orange,0.5200000000000001
464,20,54,12,Red,0.34313377682060664,Orange,0.5428571428571429
465,20,60,0,Red,0.3438397409142977,Orange,0.6000000000000001
466,20,60,2,Red,0.3438397409142977,Orange,0.6000000000000001
467,20,60,4,Red,0.3438397409142977,Orange,0.6000000000000001
468,20,60,6,Red,0.3438397409142977,Orange,0.6000000000000001
469,20,60,8,Red,0.3438397409142977,Orange,0.6000000000000001
470,20,60,10,Red,0.3438397409142977,Orange,0.6000000000000001
471,20,66,0,Red,0.3438397409142977,Orange,0.6000000000000001
472,20,66,2,Red,0.3438397409142977,Orange,0.6000000000000001
473,20,66,4,Red,0.3438397409142977,Orange,0.6000000000000001
474,20,66,6,Red,0.3438397409142977,Orange,0.6000000000000001
475,20,66,8,Red,0.3438397409142977,Orange,0.6000000000000001
476,20,66,10,Red,0.3438397409142977,Orange,0.6000000000000001
477,20,72,0,Red,0.3438397409142977,Orange,0.6000000000000001
478,20,72,2,Red,0.3438397409142977,Orange,0.6000000000000001
479,20,72,4,Red,0.3438397409142977,Orange,0.6000000000000001
480,20,72,6,Red,0.3438397409142977,Orange,0.6000000000000001
481,20,72,8,Red,0.3438397409142977,Orange,0.6000000000000001
482,20,72,10,Red,0.3438397409142977,Orange,0.6000000000000001
483,20,78,0,Red,0.3438397409142977,Orange,0.6000000000000001
484,20,78,2,Red,0.3438397409142977,Orange,0.6000000000000001
485,20,78,4,Red,0.3438397409142977,Orange,0.6000000000000001
486,20,78,6,Red,0.3438397409142977,Orange,0.6000000000000001
487,20,78,8,Red,0.3438397409142977,Orange,0.6000000000000001
488,20,78,10,Red,0.3438397409142977,Orange,0.6000000000000001
489,20,84,0,Red,0.3438397409142977,Orange,0.6000000000000001
490,20,84,2,Red,0.3438397409142977,Orange,0.6000000000000001
491,20,84,4,Red,0.3438397409142977,Orange,0.6000000000000001
492,20,84,6,Red,0.3438397409142977,Orange,0.6000000000000001
493,20,84,8,Red,0.3438397409142977,Orange,0.6000000000000001
494,20,84,10,Red,0.3438397409142977,Orange,0.6000000000000001
495,20,90,0,Red,0.3438397409142977,Orange,0.6000000000000001
496,20,90,2,Red,0.3438397409142977,Orange,0.6000000000000001
497,20,90,4,Red,0.3438397409142977,Orange,0.6000000000000001
498,20,90,6,Red,0.3438397409142977,Orange,0.6000000000000001
499,20,90,8,Red,0.3438397409142977,Orange,0.6000000000000001
500,20,90,10,Red,0.3438397409142977,Orange,0.6000000000000001
501,20,96,0,Red,0.3438397409142977,Orange,0.6000000000000001
502,20,96,2,Red,0.3438397409142977,Orange,0.6000000000000001
503,20,96,4,Red,0.3438397409142977,Orange,0.6000000000000001
504,20,96,6,Red,0.3438397409142977,Orange,0.6000000000000001
505,20,96,8,Red,0.3438397409142977,Orange,0.6000000000000001
506,20,96,10,Red,0.3438397409142977,Orange,0.6000000000000001
507,20,102,0,Red,0.3438397409142977,Orange,0.6000000000000001
508,20,102,2,Red,0.3438397409142977,Orange,0.6000000000000001
509,20,102,4,Red,0.3438397409142977,Orange,0.6000000000000001
510,20,102,6,Red,0.3438397409142977,Orange,0.6000000000000001
511,20,102,8,Red,0.3438397409142977,Orange,0.6000000000000001
512,20,102,10,Red,0.3438397409142977,Orange,0.6000000000000001
513,20,108,0,Red,0.3438397409142977,Orange,0.6000000000000001
514,20,108,2,Red,0.3438397409142977,Orange,0.6000000000000001
515,20,108,4,Red,0.3438397409142977,Orange,0.6000000000000001
516,20,108,6,Red,0.3438397409142977,Orange,0.6000000000000001
517,20,108,8,Red,0.3438397409142977,Orange,0.6000000000000001
518,20,108,10,Red,0.3438397409142977,Orange,0.6000000000000001
519,20,114,0,Red,0.3438397409142977,Orange,0.6000000000000001
520,20,114,2,Red,0.3438397409142977,Orange,0.6000000000000001
521,20,114,4,Red,0.3438397409142977,Orange,0.6000000000000001
522,20,114,6,Red,0.3438397409142977,Orange,0.6000000000000001
523,20,114,8,Red,0.3438397409142977,Orange,0.6000000000000001
524,20,114,10,Red,0.3438397409142977,Orange,0.6000000000000001
525,25,0,0,Red,0.34934486402513953,Orange,0.4
526,25,0,2,Red,0.34934486402513953,Orange,0.4
527,25,0,4,Red,0.34934486402513953,Orange,0.4
528,25,0,6,Red,0.34934486402513953,Orange,0.4
529,25,0,8,Red,0.34934486402513953,Orange,0.4
530,25,0,10,Red,0.34934486402513953,Orange,0.4
531,25,0,12,Red,0.3457748556165548,Orange,0.4000000000000001
532,25,0,14,Red,0.3427761361878197,Orange,0.4000000000000001
533,25,0,16,Red,0.3413750214614642,Orange,0.4
534,25,0,18,Red,0.3410957357106485,Orange,0.4000000000000001
535,25,0,20,Red,0.3406617851309348,Orange,0.4
536,25,0,22,Red,0.3386471655901892,Orange,0.4000000000000001
537,25,0,24,Red,0.33692788614787705,Orange,0.4000000000000001
538,25,0,26,Red,0.33597223053537323,Orange,0.4
539,25,0,28,Red,0.3364632669823556,Orange,0.4
540,25,0,30,Red,0.3406617851309348,Orange,0.4
541,25,0,32,Red,0.3406617851309348,Orange,0.4
542,25,0,34,Red,0.3406617851309348,Orange,0.4
543,25,0,36,Red,0.3406617851309348,Orange,0.4
544,25,0,38,Red,0.3406617851309348,Orange,0.4
545,25,6,0,Red,0.34934486402513953,Orange,0.4
546,25,6,2,Red,0.34934486402513953,Orange,0.4
547,25,6,4,Red,0.34934486402513953,Orange,0.4
548,25,6,6,Red,0.34934486402513953,Orange,0.4
549,25,6,8,Red,0.34934486402513953,Orange,0.4
550,25,6,10,Red,0.34934486402513953,Orange,0.4
551,25,6,12,Red,0.3457748556165548,Orange,0.4000000000000001
552,25,6,14,Red,0.3427761361878197,Orange,0.4000000000000001
553,25,6,16,Red,0.3413750214614642,Orange,0.4
554,25,6,18,Red,0.3410957357106485,Orange,0.4000000000000001
555,25,6,20,Red,0.3406617851309348,Orange,0.4
556,25,6,22,Red,0.3386471655901892,Orange,0.4000000000000001
557,25,6,24,Red,0.33692788614787705,Orange,0.4000000000000001
558,25,6,26,Red,0.33597223053537323,Orange,0.4
559,25,6,28,Red,0.3364632669823556,Orange,0.4
560,25,6,30,Red,0.3406617851309348,Orange,0.4
561,25,6,32,Red,0.3406617851309348,Orange,0.4
562,25,6,34,Red,0.3406617851309348,Orange,0.4
563,25,6,36,Red,0.3406617851309348,Orange,0.4
564,25,6,38,Red,0.3406617851309348,Orange,0.4
565,25,12,0,Red,0.34934486402513953,Orange,0.4
566,25,12,2,Red,0.34934486402513953,Orange,0.4
567,25,12,4,Red,0.34934486402513953,Orange,0.4
568,25,12,6,Red,0.34934486402513953,Orange,0.4
569,25,12,8,Red,0.34934486402513953,Orange,0.4
570,25,12,10,Red,0.34934486402513953,Orange,0.4
571,25,12,12,Red,0.3457748556165548,Orange,0.4000000000000001
572,25,12,14,Red,0.3427761361878197,Orange,0.4000000000000001
573,25,12,16,Red,0.3413750214614642,Orange,0.4
574,25,12,18,Red,0.3410957357106485,Orange,0.4000000000000001
575,25,12,20,Red,0.3406617851309348,Orange,0.4
576,25,12,22,Red,0.3386471655901892,Orange,0.4000000000000001
577,25,12,24,Red,0.33692788614787705,Orange,0.4000000000000001
578,25,12,26,Red,0.33597223053537323,Orange,0.4
579,25,12,28,Red,0.3364632669823556,Orange,0.4
580,25,12,30,Red,0.3406617851309348,Orange,0.4
581,25,12,32,Red,0.3406617851309348,Orange,0.4
582,25,12,34,Red,0.3406617851309348,Orange,0.4
583,25,12,36,Red,0.3406617851309348,Orange,0.4
584,25,12,38,Red,0.3406617851309348,Orange,0.4
585,25,18,0,Red,0.3411376094868825,Orange,0.4
586,25,18,2,Red,0.3411376094868825,Orange,0.4
587,25,18,4,Red,0.3411376094868825,Orange,0.4
588,25,18,6,Red,0.3411376094868825,Orange,0.4
589,25,18,8,Red,0.3411376094868825,Orange,0.4
590,25,18,10,Red,0.3411376094868825,Orange,0.4
591,25,18,12,Red,0.3387032664638257,Orange,0.4461538461538461
592,25,18,14,Red,0.33666497337046003,Orange,0.4705882352941177
593,25,18,16,Blue,0.33568053615636345,Orange,0.4882352941176471
594,25,18,18,Blue,0.33780790199602384,Orange,0.5153846153846154
595,25,18,20,Blue,0.3403750700773789,Orange,0.5666666666666667
596,25,18,22,Blue,0.3416020438160797,Orange,0.5615384615384614
597,25,18,24,Blue,0.3423600363859268,Orange,0.5588235294117647
598,25,18,26,Blue,0.3427726474910853,Orange,0.5666666666666667
599,25,18,28,Blue,0.3421635797567633,Orange,0.5588235294117648
600,25,18,30,Blue,0.3403750700773789,Orange,0.5666666666666667
601,25,18,32,Blue,0.3403750700773789,Orange,0.5666666666666667
602,25,18,34,Blue,0.3403750700773789,Orange,0.5666666666666667
603,25,18,36,Blue,0.3403750700773789,Orange,0.5666666666666667
604,25,18,38,Blue,0.3403750700773789,Orange,0.5666666666666667
605,25,24,0,Blue,0.3350714616838068,Orange,0.4
606,25,24,2,Blue,0.3350714616838068,Orange,0.4
607,25,24,4,Blue,0.3350714616838068,Orange,0.4
608,25,24,6,Blue,0.3350714616838068,Orange,0.4
609,25,24,8,Blue,0.3350714616838068,Orange,0.4
610,25,24,10,Blue,0.3350714616838068,Orange,0.4
611,25,24,12,Blue,0.3383656830330557,Orange,0.4857142857142858
612,25,24,14,Blue,0.3410509957795204,Orange,0.5333333333333334
613,25,24,16,Blue,0.3433775762490609,Orange,0.5666666666666667
614,25,24,18,Blue,0.3459592746068045,Orange,0.6142857142857144
615,25,24,20,Blue,0.34883104163766115,Orange,0.7000000000000001
616,25,24,22,Blue,0.3502572797512849,Orange,0.7000000000000001
617,25,24,24,Blue,0.3511303527238687,Orange,0.7000000000000002
618,25,24,26,Blue,0.3513084973974667,Orange,0.7
619,25,24,28,Blue,0.3509367273381973,Orange,0.7000000000000001
620,25,24,30,Blue,0.34883104163766115,Orange,0.7000000000000001
621,25,24,32,Blue,0.34883104163766115,Orange,0.7000000000000001
622,25,24,34,Blue,0.34883104163766115,Orange,0.7000000000000001
623,25,24,36,Blue,0.34883104163766115,Orange,0.7000000000000001
624,25,24,38,Blue,0.34883104163766115,Orange,0.7000000000000001
625,25,30,0,Blue,0.3350714616838068,Orange,0.4
626,25,30,2,Blue,0.3350714616838068,Orange,0.4
627,25,30,4,Blue,0.3350714616838068,Orange,0.4
628,25,30,6,Blue,0.3350714616838068,Orange,0.4
629,25,30,8,Blue,0.3350714616838068,Orange,0.4
630,25,30,10,Blue,0.3350714616838068,Orange,0.4
631,25,30,12,Blue,0.3383656830330557,Orange,0.4857142857142858
632,25,30,14,Blue,0.3410509957795204,Orange,0.5333333333333334
633,25,30,16,Blue,0.3433775762490609,Orange,0.5666666666666667
634,25,30,18,Blue,0.3459592746068045,Orange,0.6142857142857144
635,25,30,20,Blue,0.34883104163766115,Orange,0.7000000000000001
636,25,30,22,Blue,0.3502572797512849,Orange,0.7000000000000001
637,25,30,24,Blue,0.3511303527238687,Orange,0.7000000000000002
638,25,30,26,Blue,0.3513084973974667,Orange,0.7
639,25,30,28,Blue,0.3509367273381973,Orange,0.7000000000000001
640,25,30,30,Blue,0.34883104163766115,Orange,0.7000000000000001
641,25,30,32,Blue,0.34883104163766115,Orange,0.7000000000000001
642,25,30,34,Blue,0.34883104163766115,Orange,0.7000000000000001
643,25,30,36,Blue,0.34883104163766115,Orange,0.7000000000000001
644,25,30,38,Blue,0.34883104163766115,Orange,0.7000000000000001
645,25,36,0,Blue,0.3392242130878413,Orange,0.4857142857142858
646,25,36,2,Blue,0.3392242130878413,Orange,0.4857142857142858
647,25,36,4,Blue,0.3392242130878413,Orange,0.4857142857142858
648,25,36,6,Blue,0.3392242130878413,Orange,0.4857142857142858
649,25,36,8,Blue,0.3392242130878413,Orange,0.4857142857142858
650,25,36,10,Blue,0.3392242130878413,Orange,0.4857142857142858
651,25,36,12,Blue,0.3421651625578677,Orange,0.5636363636363638
652,25,36,14,Blue,0.34412037385387706,Orange,0.5846153846153846
653,25,36,16,Blue,0.34625043847434794,Orange,0.6076923076923078
654,25,36,18,Blue,0.34912055595473945,Orange,0.6454545454545457
