,Visits,Mind Exercise,FamilyInt,Color MCGDM,Weight MCGDM,Color FCS,MV FCS
85,2,42,10,Red,0.3416316452760841,Orange,0.5174666666666667
86,2,42,12,Red,0.33397754984273503,Orange,0.5781850579101439
87,2,48,6,Red,0.34823161268553554,Orange,0.4400000000000001
88,2,48,8,Red,0.34667171586353945,Orange,0.4977912583605538
89,2,48,10,Red,0.3389743151095208,Orange,0.5587333333333335
90,2,48,12,Blue,0.3353110617593981,Orange,0.6036400661830215
91,2,54,4,Red,0.35002548885843376,Orange,0.30169836265636124
92,2,54,6,Red,0.3454123284034893,Orange,0.5157894736842107
93,2,54,8,Red,0.3439243730136264,Orange,0.5600093327111527
94,2,54,10,Red,0.3365980462382545,Orange,0.6040857142857144
95,2,54,12,Blue,0.3383274565928402,Orange,0.6449000000000001
96,2,60,4,Red,0.34693092877803205,Orange,0.3714383679067376
97,2,60,6,Red,0.3430014475238077,Orange,0.6000000000000001
98,2,60,8,Red,0.3416909648758741,Orange,0.62858
99,2,60,10,Blue,0.33577133780348345,Orange,0.6857200000000001
100,2,66,4,Red,0.34693092877803205,Orange,0.3714383679067376
101,2,66,6,Red,0.3430014475238077,Orange,0.6000000000000001
102,2,66,8,Red,0.3416909648758741,Orange,0.62858
103,2,66,10,Blue,0.33577133780348345,Orange,0.6857200000000001
104,2,72,4,Red,0.34693092877803205,Orange,0.3714383679067376
105,2,72,6,Red,0.3430014475238077,Orange,0.6000000000000001
106,2,72,8,Red,0.3416909648758741,Orange,0.62858
107,2,72,10,Blue,0.33577133780348345,Orange,0.6857200000000001
108,2,78,4,Red,0.34693092877803205,Orange,0.3714383679067376
109,2,78,6,Red,0.3430014475238077,Orange,0.6000000000000001
110,2,78,8,Red,0.3416909648758741,Orange,0.62858
111,2,78,10,Blue,0.33577133780348345,Orange,0.6857200000000001
112,2,84,4,Red,0.34693092877803205,Orange,0.3714383679067376
113,2,84,6,Red,0.3430014475238077,Orange,0.6000000000000001
114,2,84,8,Red,0.3416909648758741,Orange,0.62858
115,2,84,10,Blue,0.33577133780348345,Orange,0.6857200000000001
116,2,90,4,Red,0.34693092877803205,Orange,0.3714383679067376
117,2,90,6,Red,0.3430014475238077,Orange,0.6000000000000001
118,2,90,8,Red,0.3416909648758741,Orange,0.62858
